1677,942
1952,1501
1153,62
1973,100
1452,1867
346,769
1347,290
58,31
446,941
1158,53
537,1338
534,1437
31,2000
874,231
1510,1967
1355,902
666,592
809,479
542,547
146,890
473,291
1706,1506
970,241
700,287
1376,1024
1798,131
1853,1631
1776,647
278,527
606,384
1774,1210
1826,22
1922,1347
1774,1485
1723,592
84,692
478,346
777,1661
434,844
1628,245
1264,1434
1940,1848
1491,244
1323,1903
1046,1807
1280,1300
654,734
1193,1080
1670,671
330,1486
1488,727
1957,1067
182,1418
1216,1226
1028,1848
835,737
775,142
624,1884
1313,884
776,511
1466,1474
1557,1900
591,1250
1419,751
1733,1563
687,1740
1654,1486
1642,1891
178,1406
1727,1561
1585,706
120,1420
546,1863
1706,519
202,947
1273,1847
1446,398
536,1281
1705,440
916,404
715,196
715,769
1860,1690
1111,721
655,675
21,1244
1122,289
1368,34
375,667
1935,144
611,791
1128,42
727,87
304,760
609,1495
1809,1882
923,1733
353,353
1123,1271
1254,1997
1657,532
1857,377
1039,1449
1009,586
1601,964
1122,1863
371,722
915,838
1290,195
1142,1796
1601,540
1881,840
1599,861
1039,467
1867,1193
830,651
610,435
1971,958
1503,887
90,859
681,1877
29,1377
140,216
1786,1552
356,1909
1755,299
1098,581
472,264
628,1998
1685,493
1229,1880
1032,1174
1609,794
1652,1425
364,1717
1509,829
267,1427
1084,63
916,1814
507,605
548,506
1188,675
142,1084
573,663
556,797
947,903
627,788
1941,8
664,721
1616,1437
663,1871
1197,1635
152,1496
122,638
914,1992
1419,8
1930,734
1662,508
31,1220
1725,1679
736,1660
1794,1057
898,967
1301,851
1453,1248
1282,1327
25,194
1875,859
697,1404
1694,775
621,720
1451,1416
1235,583
741,1925
425,301
731,421
1268,1880
416,314
827,602
1416,1857
923,718
1942,138
1009,736
1678,560
440,80
1828,1499
611,518
1156,1808
27,1862
1922,1384
779,600
716,542
1564,1595
1398,1118
1471,166
1663,1086
1048,1153
1959,1733
1101,1110
1699,741
1266,308
332,907
668,720
1264,1025
1244,670
1876,1585
347,1096
318,1269
691,1238
170,1137
1071,837
102,1292
882,1445
869,549
1231,1367
1345,855
1810,1920
884,1102
1746,637
514,281
1396,820
660,1404
748,1154
773,1344
478,1727
1257,1939
1613,1814
912,1879
670,1486
1234,835
666,949
523,1288
551,576
612,174
1511,1250
1,24
1541,359
1420,1741
1984,432
557,847
1921,877
1642,511
1234,603
1584,362
930,166
1824,751
1454,183
1554,948
509,3
713,1281
109,223
1907,1181
1295,1571
240,1529
189,1965
900,436
1854,1458
547,449
1793,770
21,1656
131,1884
1541,253
1411,137
1324,1798
920,1849
1241,1768
45,655
447,496
284,270
1402,1514
1126,320
323,1056
1353,699
823,1664
1072,92
1580,341
428,195
469,583
1776,1525
987,669
546,1610
1391,1799
211,444
1032,1748
776,398
331,1215
1060,162
1858,382
141,519
1487,719
457,275
1946,95
1445,1163
1376,1348
453,1377
221,793
985,1368
1504,855
1522,41
1764,1389
446,1647
1703,1368
1676,1993
1214,262
1075,1240
382,1410
31,1106
120,1323
1325,1463
253,180
743,1825
428,491
1716,1457
1966,1044
1739,238
944,1168
1739,540
1656,1176
499,46
1752,1047
1331,1739
339,51
1268,896
1365,1244
1021,858
1422,272
1323,1888
469,196
1126,161
503,884
934,827
83,124
208,1987
1569,1027
1346,999
101,835
1033,10
1682,717
1629,1241
1055,522
48,1993
436,1263
614,1058
234,501
1839,1453
312,908
1900,2
727,104
1739,54
1586,806
539,663
1701,1770
1497,1284
1529,1254
302,1548
654,788
1771,265
628,1909
1204,1413
1979,1548
1451,920
1566,1472
1886,504
1773,1442
619,1147
1705,1433
1263,99
61,1619
1521,635
12,1210
701,1530
708,505
1425,459
1935,847
116,300
1788,856
385,312
515,1939
1813,464
1814,274
1741,1944
642,124
1283,1713
320,972
1060,118
881,614
43,1683
347,1609
499,1080
101,1492
1918,1754
1988,758
587,502
1697,614
1643,200
464,779
297,1380
1165,1270
1967,397
904,1996
981,969
1351,595
810,1365
1764,1334
681,1022
772,1901
1200,1841
1701,1717
1224,503
123,1275
619,303
611,1985
514,1594
958,1368
1497,272
1803,623
1922,1971
533,294
323,264
912,21
102,1020
831,987
803,477
54,137
1988,1189
1407,114
92,1448
102,1752
196,917
1879,1266
1561,1654
1934,509
1177,642
1363,1492
1376,1329
1977,886
1096,1021
939,1116
1364,261
318,1866
693,60
8,1973
76,173
1705,882
1303,202
240,1938
768,1114
100,1022
1447,641
1001,1786
680,1750
1601,551
1948,1531
221,1276
1772,506
1897,1210
176,974
1008,1389
417,736
182,787
347,1857
735,1653
1420,749
990,485
411,168
1692,1045
360,453
1493,89
1249,1068
162,1695
892,1883
790,681
243,1787
33,1755
1385,390
1404,1013
609,1723
950,1208
192,294
412,398
203,304
227,581
918,1532
217,1797
321,843
