1463,577
98,1266
1584,440
996,1435
232,456
1098,118
884,1430
11,528
1755,1584
1876,775
957,735
1118,1977
917,141
1047,940
1318,1503
264,895
226,1618
1079,1986
226,441
835,625
631,502
1299,425
554,1007
1843,81
650,1913
1126,91
12,1299
1583,684
987,1894
1835,548
330,1306
1207,1428
1182,152
117,1888
1499,1879
173,1276
1888,1803
1600,1403
1612,39
1825,1744
1599,1894
1361,1806
1235,219
328,1244
834,495
1761,1180
1209,1583
127,551
185,36
1203,672
928,778
820,85
760,1293
659,1093
1511,961
1780,1532
338,1224
172,356
1161,707
1801,1182
311,337
1151,1753
1934,151
1979,338
1856,1170
1389,1835
795,913
1981,1880
565,1244
114,310
752,13
1121,1743
1206,1394
1921,177
1041,438
218,268
1102,1800
1615,832
268,274
1386,552
612,1771
21,1682
1055,1554
173,461
1811,199
333,1887
806,899
381,40
957,1175
574,728
1726,1497
1223,1350
440,1433
599,966
509,777
704,126
1811,351
1501,1552
1803,1524
405,82
1559,373
316,36
990,1543
1757,130
1760,664
608,754
229,136
461,1178
532,824
1574,1142
1167,254
120,666
1275,1973
550,1110
1314,1497
787,1807
1231,287
1735,35
124,1418
714,380
973,1170
850,1993
1175,1679
691,985
663,869
1689,1233
493,1862
1737,442
1106,949
473,227
1740,328
262,1995
578,759
226,1343
795,1491
1923,1273
1564,963
1530,1471
675,779
501,37
1283,1069
1279,427
1969,656
1175,872
893,471
406,21
1459,269
1146,673
1575,67
860,1572
891,1480
512,438
1947,716
1637,1400
1650,808
1645,1590
461,79
1316,1584
618,1294
1927,1848
1764,1187
1474,1684
1063,300
786,1192
174,512
880,126
1289,489
320,786
863,502
52,551
1282,1076
555,420
1431,811
203,1957
872,441
733,1478
96,1747
618,569
1525,1604
1283,1981
1127,1824
783,1951
1071,677
951,1044
1084,259
710,1586
1968,284
329,905
1976,343
79,1650
62,155
197,1208
1385,701
876,1817
258,221
306,691
880,921
858,115
243,1536
1005,128
467,814
1252,145
1176,894
1624,1564
731,413
736,1285
1838,512
1782,1213
1049,242
834,1189
1891,1923
1312,1460
1032,692
661,245
783,1114
18,1403
1388,113
721,1265
286,1992
1076,1245
291,1817
1081,62
656,87
319,715
901,1994
1719,1409
757,199
1179,1806
1244,173
1048,216
1932,1609
1942,398
452,1115
1252,953
559,872
108,515
357,660
479,1560
1256,1053
474,1770
1831,987
1571,1392
1281,845
1202,1060
0,1771
991,1025
1250,1380
1961,1668
1038,1955
805,163
431,1137
862,868
1299,134
188,293
432,80
1133,1654
1419,558
680,31
693,308
1755,1724
775,1821
524,366
1428,724
291,1944
1776,1200
1729,142
1644,345
412,572
292,1219
937,1498
1120,770
757,1516
567,1909
1786,1702
1614,1579
647,400
1733,1905
974,124
1082,193
183,1918
462,1812
692,1543
208,521
1112,440
991,1993
1550,1928
923,1129
1599,1155
1874,1302
1773,799
1178,825
1919,565
645,226
1245,295
1389,1689
513,1124
442,1278
1363,327
97,370
579,250
633,730
1805,1855
1211,1475
393,876
1452,1703
34,1162
1608,273
1108,1687
589,1666
876,1832
1020,959
1206,171
1522,1782
1474,1725
406,1773
1834,1016
1825,212
1686,1693
1368,1718
1946,731
1345,368
1718,1346
18,1844
1079,1828
266,782
1321,48
1518,1025
672,129
1297,159
116,571
938,779
1699,1456
1820,625
1858,260
1740,620
229,1345
838,1420
183,1500
1058,1632
124,1594
1718,1497
271,1325
682,453
954,456
165,871
165,1968
1516,1253
1178,1964
1483,402
1635,1578
788,123
812,1062
1276,185
1075,1022
11,375
3,1846
544,100
1787,931
622,585
1986,1620
1461,315
1275,1935
845,1935
830,1265
488,76
52,1161
784,1398
28,86
749,1572
382,429
1540,1738
1671,1794
1806,897
1043,655
322,976
1645,131
765,1066
766,1131
132,1874
852,666
568,822
1693,1003
621,1201
63,548
1528,698
296,454
1201,742
422,1500
1775,1062
1478,494
1245,725
307,929
177,117
1585,1384
1124,332
1270,409
1709,1065
1790,327
175,1940
1592,1758
554,1109
880,203
217,991
1843,1602
1213,775
319,826
1121,1455
1314,1595
1899,945
1699,855
1318,492
173,1711
964,1900
995,807
1887,1233
1371,1989
4,1233
1524,689
989,549
1999,954
961,685
974,142
769,1933
305,1
1078,1009
402,1641
755,1188
1238,972
607,1250
1802,1438
1713,341
1525,985
1835,901
636,1771
1672,3
1749,1372
24,288
939,1138
353,1498
1050,691
1920,25
1643,1701
562,1995
482,1355
64,1770
181,1524
1698,874
1858,1559
1904,1031
519,516
866,311
201,453
1520,837
447,515
242,271
503,1711
1465,1041
1571,719
1080,816
1471,1272
750,211
1408,589
191,811
1570,299
496,827
1582,1483
558,360
1628,1376
1868,236
982,309
1235,591
1424,1219
848,133
203,1150
1253,50
5,669
1364,310
1532,137
1338,1863
1588,178
162,842
272,1097
978,1760
1057,1363
564,1905
228,1231
913,1482
878,1068
1081,66
1402,1188
1710,18
1266,1015
1156,1375
1112,70
1173,396
1255,488
1817,280
328,608
1237,1310
1389,1846
1830,1534
555,720
259,766
1718,1007
197,128
1409,997
536,1802
1435,1236
1271,395
1153,1104
177,543
617,1181
284,854
1701,858
132,1761
127,66
449,493
1577,1643
371,240
1850,681
60,1455
1152,299
824,1852
426,1186
984,892
1694,505
314,1428
1779,1065
1103,1308
1938,255
1463,1491
1307,635
1646,149
439,345
1538,552
1440,314
670,1551
862,688
11,1379
1085,1588
1401,674
12,771
703,1980
63,377
290,810
1150,818
1783,1003
639,1922
1663,487
1963,1309
566,1371
982,1894
1077,1588
592,81
1075,1573
99,918
266,1005
1798,41
1278,1442
1833,179
742,364
1853,429
1989,1132
1291,1752
1023,906
44,1250
1259,1921
1792,46
735,656
150,56
809,70
513,425
1006,1002
1786,1118
1308,1470
930,133
665,862
1437,1512
1030,1042
856,906
863,286
405,276
1140,1162
781,704
864,1905
1356,248
517,1822
1249,1493
1587,1055
335,247
987,1196
1693,1300
914,1394
362,499
1844,1304
482,844
1511,1608
857,612
1482,1639
486,1027
185,1257
1508,756
204,167
1979,1017
1913,1036
1185,341
394,973
1072,381
1005,1438
240,148
586,986
1620,1411
1812,43
1150,590
1452,382
1097,873
309,1010
1459,1428
28,1808
793,351
1510,643
983,1721
223,407
293,257
683,1274
1383,772
1789,201
192,121
1273,286
1974,1485
1625,282
1017,274
1609,940
380,706
419,1167
1427,1886
1432,246
1627,548
781,1409
840,1413
535,1308
1924,552
447,974
533,244
1171,1855
1908,119
672,1476
1761,89
999,18
1553,1952
1204,505
1773,1576
212,1893
763,969
1348,658
183,499
1824,15
1854,650
1630,815
453,1806
803,975
1141,1259
1952,1029
163,1053
778,474
141,4
324,1864
299,708
560,1656
637,1042
1532,619
1072,1296
611,1348
1568,243
955,1325
283,1180
1529,711
1596,6
1984,327
206,1667
971,1489
852,902
278,1280
438,1315
386,1245
577,658
821,1807
1017,322
93,1901
1975,597
1210,708
984,1722
1717,581
1986,807
1658,479
1487,1774
813,1694
890,491
878,272
289,1873
962,1395
127,840
493,255
1454,1514
1830,503
1642,1035
2000,731
1230,1816
804,591
739,149
657,892
1923,92
1073,601
956,768
1367,188
1740,1527
1826,97
725,510
654,427
1663,1743
496,1061
317,1492
1006,1830
456,507
621,1439
1170,384
1889,561
609,453
1417,1997
210,637
1621,207
1921,173
1103,1335
1508,1418
48,1974
950,1897
1166,1283
290,426
1439,928
898,1221
1326,1174
76,1328
944,42
739,382
1404,1706
970,341
99,1516
372,1462
923,1773
1441,154
294,1360
598,1625
234,1803
1196,117
1463,1873
716,1868
406,45
501,1362
941,1552
199,764
301,486
1587,1335
1728,548
1779,1126
1,294
662,604
1834,1220
1970,1253
862,1278
1520,589
293,1599
1634,536
364,762
888,149
195,566
456,1207
281,952
1469,526
1243,1852
1695,32
887,574
1069,1197
1958,1238
1269,565
1906,1719
1302,1848
363,1841
963,1173
25,1585
126,1825
223,466
507,906
1442,975
1050,579
346,1652
37,391
836,908
841,565
1620,1497
1371,796
1637,896
1971,1509
1034,364
1121,202
1718,957
1863,388
1076,615
1241,1169
150,847
1408,630
861,222
1619,565
1872,958
1532,1714
353,1838
1779,223
627,1808
489,1409
700,38
535,481
1828,1552
1338,1707
248,1434
939,1534
1258,1644
704,1807
167,376
1473,1471
124,1720
1227,1877
1241,111
90,1799
204,1951
795,827
54,1127
1588,1627
1368,723
165,1849
883,1448
801,1671
657,921
1748,174
643,1103
889,1832
1614,1316
1711,1712
645,223
1870,1310
1495,813
1868,776
754,1462
314,70
