423,1755
879,574
1932,1634
1915,1730
1153,1908
1802,1630
1401,1590
1797,1617
833,1698
417,1520
1353,860
1997,1672
836,1873
1952,1888
1415,324
986,1104
697,1340
604,488
1916,1479
672,1622
1338,483
1068,690
725,1628
1271,462
1864,1319
1172,1500
354,676
191,724
25,1727
883,794
1175,874
1358,134
1112,1981
1044,1112
1641,1250
274,96
1455,757
639,29
366,1604
1699,1546
1790,180
52,351
798,852
1908,210
804,59
395,584
1318,1892
1053,1354
1705,1385
124,825
1286,279
867,853
335,1434
1517,178
1823,1245
1491,492
1283,745
1210,984
910,610
1509,222
341,750
1856,1871
1466,604
1982,374
769,871
1826,1046
1886,1106
587,1741
1150,1954
172,654
1678,1003
781,83
732,1161
295,311
1260,198
1005,1625
666,296
611,1206
1473,19
909,149
1345,629
1035,222
283,201
975,1277
238,1777
928,1226
1537,1311
912,1009
78,1435
1656,1203
266,1456
1995,709
779,1905
309,631
382,1722
1589,1677
1018,1279
1740,1784
329,428
203,324
1857,1605
1112,291
1813,1020
1175,800
560,792
1637,518
764,121
1484,1930
1407,1111
1544,1529
117,1833
533,409
101,1704
703,797
563,1951
1999,226
1313,204
387,1795
1842,1111
1476,1103
1067,1021
199,489
877,424
164,58
304,1323
1666,1481
1403,400
1953,1198
851,1555
1430,366
1513,933
572,416
1581,1749
1063,211
640,711
357,805
1194,1191
1264,1971
425,681
899,1258
1682,1835
892,1779
462,417
634,432
604,1430
1941,16
846,787
372,1391
1927,522
311,1427
1142,1032
1376,970
323,1063
245,1884
1362,898
1405,829
33,246
626,274
682,523
710,1738
418,1943
1308,1130
67,1416
300,1717
1637,93
212,685
938,1021
505,482
99,1147
467,780
1891,1448
946,769
717,850
1449,1518
229,1539
428,644
1255,1767
1017,1971
1270,419
1318,1259
1170,575
548,1221
8,1575
1352,1598
594,386
241,1084
286,497
538,227
232,1268
416,1590
1953,1998
710,1520
412,676
1095,1989
108,1727
1789,46
1564,505
1361,1475
691,1386
1886,1287
354,655
39,1451
876,851
1836,663
1445,1102
714,248
1378,225
989,802
1807,1656
301,1767
469,1889
1009,1856
638,683
757,89
1713,929
1662,34
1484,71
217,429
624,1398
1879,584
487,1109
739,1141
1971,1174
55,286
736,1084
21,376
775,723
960,1648
154,880
13,428
34,597
1185,1796
1674,1318
346,1584
774,198
1050,1083
1579,1671
965,754
1916,603
1190,916
1899,446
392,315
221,154
1163,1815
1205,129
1010,1620
720,975
1018,793
709,409
1560,745
177,1964
544,760
1477,1404
1657,1967
127,218
1380,1019
93,184
