726,205
256,841
861,411
1224,755
1082,526
945,1819
1197,1084
1191,1196
1679,1670
1225,1378
397,732
630,1215
1215,927
1094,797
1090,1196
504,132
846,729
316,1736
1427,1336
1737,1261
317,34
1101,1781
1557,1727
1289,1497
1983,458
1750,525
1978,241
1984,1491
1668,7
815,953
737,1183
1369,1818
653,763
1845,469
1240,41
1843,866
1599,27
1014,419
328,204
506,1115
1029,1395
263,377
1337,798
1084,1618
38,866
191,919
489,1436
895,817
1167,70
113,1593
595,832
1102,1691
1960,1841
1581,1331
570,1188
455,1801
322,113
340,44
312,1088
140,355
1969,341
569,95
1596,42
349,257
139,1358
226,1298
22,927
1799,510
298,1627
900,418
590,62
531,1121
1277,664
1537,1506
556,567
1345,1123
1544,714
1945,241
838,1039
144,1593
1803,504
1344,1409
1481,1550
294,818
1489,1953
202,752
1896,825
1990,1208
388,1224
1842,1011
871,248
1475,111
18,1318
928,630
609,917
0,713
251,1778
110,930
1469,1353
1216,67
1242,17
873,1661
1566,291
76,929
1184,382
314,1564
213,431
1915,1143
26,1704
660,670
1601,1604
42,1413
877,767
512,469
1840,874
1459,1732
675,1400
131,1720
561,1450
583,741
518,984
29,1300
1798,1926
634,831
772,1943
170,897
1735,1403
893,325
340,1930
1699,1721
721,1133
1510,1020
526,267
816,1113
731,1324
75,1963
311,1693
1521,286
155,1769
1692,455
1465,1076
1700,393
1402,369
608,1580
1970,248
1840,234
571,1026
888,1989
801,1616
1367,1587
901,353
1632,172
1400,225
781,358
217,1259
114,1789
1697,583
1347,1082
1790,180
1095,242
117,885
1991,1805
1766,609
674,1546
1610,1841
55,2000
1535,960
1566,1050
924,717
1936,859
1088,474
276,1052
572,1250
1266,1755
393,470
681,298
1153,1282
83,1306
407,1061
114,243
527,1996
184,487
363,1005
1652,581
1015,670
669,428
678,82
119,1643
1560,13
1096,932
863,1665
703,1338
1687,1720
812,1482
1341,126
712,92
714,708
1737,79
1770,1936
257,1390
886,472
904,880
1604,170
1877,373
822,389
490,580
1600,1163
803,1334
571,956
1364,875
1168,1823
1831,359
725,855
1378,560
180,1910
1109,211
890,86
1599,513
65,1017
261,1556
965,1074
973,1284
93,759
291,310
1598,1041
65,705
107,1464
449,574
1625,1400
294,372
219,1748
1445,579
1312,1797
1338,1265
1433,1480
1096,537
798,486
424,801
1946,1768
1212,1232
12,750
1661,1812
1311,157
1295,1180
309,464
729,155
818,661
1125,970
461,1718
86,1862
1561,767
703,344
1814,1065
962,1658
452,1492
1817,13
1590,1280
1921,849
370,120
1948,18
1084,517
532,1739
1822,299
739,195
621,145
37,659
1157,895
705,350
549,830
56,1238
1411,820
614,1455
770,665
1446,1416
817,1727
1330,882
1124,1728
1066,1801
1212,94
86,188
1234,1846
764,862
1181,642
1261,274
702,1671
534,567
310,1893
599,1432
1568,595
734,1795
318,1105
1801,1623
1624,1248
1449,595
270,132
1525,578
1300,1233
732,678
1978,1355
1086,1874
1124,1746
1945,1670
93,658
827,1616
1387,315
900,76
1319,1490
135,1818
331,1287
1937,461
486,912
1902,1812
72,1050
1499,1387
709,911
1562,713
1750,1287
519,489
1168,1068
336,1754
1581,738
1444,687
906,1500
1735,262
825,338
905,641
478,957
1522,1669
1505,669
1658,222
968,984
1152,29
1494,1117
773,1631
285,442
1715,1262
1804,1690
532,739
225,647
487,1553
2,945
744,1278
984,1341
1527,100
1285,1263
1087,880
1412,1410
1964,534
513,1365
1677,1847
1452,1022
8,240
1264,272
866,152
1045,1624
1308,314
805,8
1654,1906
1471,1297
1108,896
1557,838
1663,1549
1224,1033
1995,1230
697,807
1640,502
1868,698
1507,564
1420,523
1765,609
1697,323
874,1831
1766,148
243,631
621,1725
1577,1199
798,1497
1976,1796
1679,173
1501,1981
31,971
958,562
898,53
1881,114
1430,1091
1792,287
1211,322
1542,671
1656,885
914,418
1758,1983
311,333
1675,544
245,871
1563,1553
144,1674
1757,173
104,1832
1873,952
1117,641
802,1445
427,855
389,400
1760,434
1243,1947
1787,1252
227,327
93,137
1463,418
492,508
1768,681
158,893
1694,810
1286,1479
1529,922
1764,1241
904,1371
131,1419
1021,178
1388,1769
1999,406
900,608
416,412
352,550
805,1263
1564,1826
281,1620
958,402
1143,435
524,855
1588,733
1603,982
1204,1628
450,199
1609,1093
1229,1148
1031,601
327,189
186,1908
1463,1073
235,56
1805,727
1498,1953
1829,550
1715,697
939,263
1581,841
1603,341
799,1706
1960,595
281,727
1278,149
579,562
157,1732
1902,1563
695,1999
1054,1799
1524,1990
1293,42
1543,693
61,177
595,1093
194,830
332,386
1649,414
588,726
1447,1902
1912,1265
587,1610
1106,16
1366,1233
1378,274
447,1692
117,6
192,457
922,163
1103,1303
864,207
1422,552
667,1634
1849,179
635,680
1661,226
612,757
1713,912
615,1588
1513,834
288,907
198,1779
1964,1510
249,1380
325,1904
1518,421
1093,436
805,421
1658,1551
156,270
267,1683
1085,1457
495,54
1302,1969
341,1912
6,875
1808,41
1055,1158
974,1481
147,1261
1124,1542
875,170
1097,1018
1646,428
1032,19
1357,1068
198,1395
864,1924
838,556
85,1917
891,1281
1247,496
206,959
1481,1566
489,74
1501,1081
1471,1717
652,1835
1029,171
1353,1058
1459,461
1255,169
551,1738
480,1552
628,1164
793,745
188,1108
1127,1102
711,1770
1163,1161
849,672
1214,1728
946,779
170,23
1089,1927
508,1733
1801,1987
1199,1496
937,213
1223,1313
1675,1823
223,213
1362,1363
1761,1274
1287,302
1540,1168
554,465
1792,358
232,923
684,440
1281,805
1406,1868
1692,1198
1761,1024
1119,999
331,1132
1088,592
1094,951
24,1315
152,287
1816,162
1919,1284
1281,1389
1184,1423
1839,195
1479,1893
1682,1743
1096,1159
1297,245
666,1276
1047,1291
1310,570
794,1758
785,756
117,1685
1713,1209
1531,538
1239,1162
165,1498
1979,679
1549,911
1786,1710
1916,541
468,908
210,531
807,159
711,1080
1982,414
983,1814
1839,70
1011,72
1267,444
947,1823
110,974
1187,1945
1235,147
1020,650
1642,1421
330,1568
749,225
321,637
1000,938
234,1685
241,499
427,428
1960,1814
1922,907
1623,1053
1600,1763
415,385
1449,1102
1571,439
1320,169
576,1995
898,249
1942,543
1932,1593
1110,197
362,967
1391,1434
1483,300
1384,1075
1370,1624
557,167
166,314
1420,632
1859,1867
818,221
1948,274
161,1578
1330,1650
1141,1481
376,1797
221,1415
321,590
646,507
1602,1160
571,793
89,1754
119,1229
910,1347
209,824
281,739
53,1501
350,1431
123,1376
881,384
390,596
404,1518
1215,1583
1218,1299
1058,1759
611,415
1474,89
596,1749
1390,654
1553,490
1591,985
183,608
478,1736
1349,1485
744,298
1439,692
718,1944
1044,377
1036,778
779,1457
1662,88
1605,1995
1785,1969
1805,651
776,746
590,1598
656,1428
802,1423
1975,703
870,293
1425,1979
341,1128
1992,1946
193,129
930,1980
347,1910
865,1770
16,1592
1599,1765
643,565
155,166
1199,1200
1868,614
1243,1878
1377,681
292,538
1436,412
1777,262
85,1233
635,1428
190,868
1472,62
1862,1950
1973,945
901,271
1812,1464
1231,90
1253,1801
240,1766
1472,1456
167,788
1845,1520
285,560
1966,464
1183,1150
742,1638
529,1836
1784,1811
965,1172
1640,1048
23,910
995,1322
599,1858
1859,1546
315,1958
357,1751
1227,778
31,1530
581,1371
1625,1079
665,1937
1484,237
962,1394
617,239
1189,1609
590,91
1957,545
314,219
1807,788
485,1665
1488,651
1728,1197
1696,741
243,135
154,1009
209,352
386,604
1955,657
1176,449
782,357
1003,781
1288,841
511,552
705,1734
530,176
188,584
1352,879
206,734
127,763
1561,664
1433,741
1801,105
1213,1531
195,1738
1091,1576
123,288
1949,747
1467,1866
1776,131
1336,460
878,72
1189,1870
145,1706
163,1506
697,197
917,1384
469,1900
433,1953
618,289
1367,59
970,1255
889,142
385,1758
1828,899
768,1043
1232,490
512,1758
1009,910
1638,232
704,61
979,315
1583,98
402,287
1895,101
723,1142
1373,934
232,1908
336,1267
49,1684
67,539
821,536
716,1730
1503,471
1525,1220
1997,1734
865,320
1459,1403
31,1740
1181,1326
1553,1116
1225,1666
1015,561
1654,445
366,1818
263,741
834,1107
1891,417
1913,1669
1109,1414
308,1700
1968,1364
719,1634
719,1993
380,3
1641,535
1410,1922
81,527
1440,814
567,1738
1249,197
895,1504
394,1692
443,1175
1841,785
736,1627
1209,1406
154,1051
308,1285
1005,143
356,1549
727,1408
1969,116
106,1928
333,849
189,1819
848,300
61,1355
968,1639
1688,618
1204,1428
241,6
1133,898
1461,1702
1443,301
369,606
817,1187
984,1294
1630,542
81,1131
1697,1919
392,422
987,501
874,1839
1123,1368
1663,155
923,1658
1682,415
965,882
700,1607
258,86
1098,188
1599,1718
863,465
992,1762
379,1277
1195,323
894,1115
1116,1688
18,609
578,658
1548,1835
1756,784
72,509
1231,160
1112,1725
1928,1044
922,1964
1930,1452
1282,1775
1297,1832
632,1215
800,1315
1731,531
1886,120
1683,351
301,933
1920,1331
1708,565
306,1203
1434,1286
1479,1047
1102,731
755,1831
1271,1185
1814,1757
1857,1391
137,1337
433,1730
1618,1804
449,395
524,795
632,688
1297,1885
1379,1188
138,1449
1842,412
873,298
1388,686
1197,755
108,1473
922,971
1565,932
1627,1195
1658,1502
1401,215
1902,936
1272,728
204,913
212,531
1278,206
1886,493
1560,1314
1179,1903
85,1850
254,305
29,1056
1070,923
1613,138
326,408
1867,1094
817,216
121,1219
718,1326
795,682
149,1286
404,521
925,1203
1710,1744
1466,1275
215,513
1081,492
749,439
372,1012
1556,1545
322,174
411,1441
791,1166
650,643
1351,1888
155,775
1215,673
1058,1552
1661,845
223,436
804,15
843,1477
1051,1923
799,1647
1174,1413
672,1109
910,579
788,1375
1444,789
1431,1049
1232,857
1756,388
1900,1493
1173,1054
1909,1052
1715,1782
1448,1782
425,655
1614,1413
582,143
1611,637
1324,1238
345,1348
1043,1547
837,1278
1606,1996
1841,1891
1426,1223
553,160
1225,1369
1306,429
222,537
592,1546
877,1882
1609,1590
615,716
808,812
1227,152
1702,573
475,732
756,1782
1444,1535
1294,689
1806,1591
1725,1704
1208,230
4,1703
10,287
942,1624
1296,1280
28,1818
1278,789
14,209
1052,1135
124,150
1105,1565
34,1206
558,362
1544,1526
1543,462
478,393
814,997
1034,1242
859,817
77,1877
1048,1649
1072,942
370,590
995,1215
1676,1941
1076,929
763,608
1804,531
1703,1328
729,619
1955,1510
1353,586
147,1312
1871,1984
1686,1787
974,1882
1331,392
1575,858
1143,123
1946,822
164,1281
1534,1214
119,1638
1892,1578
1323,1093
88,1875
1781,851
12,1262
868,229
792,1909
1982,1013
1359,155
1720,436
570,1823
835,1543
1027,864
1436,995
271,1276
935,1273
318,69
1500,1075
1706,1370
1509,1836
131,1136
361,360
965,1599
