1430,1551
891,183
123,352
1198,1704
686,1754
688,219
1688,1924
706,673
550,1136
1618,1545
1124,467
1058,850
346,180
1784,390
143,1992
1496,390
101,1587
1465,1037
472,585
821,650
1094,1574
1905,1797
117,614
394,380
87,893
70,811
1038,1943
49,526
1175,1459
1623,682
1657,1087
650,1521
847,1640
1162,285
440,1392
1725,687
1786,379
302,1359
1338,1230
850,434
841,215
386,1036
640,1826
52,1820
150,1314
114,1887
1417,372
941,840
1658,1228
1112,1888
1307,1522
1493,542
39,1288
1854,457
1976,1521
751,14
1470,788
871,1387
991,1223
1027,88
375,32
1491,734
939,1974
1344,720
380,1877
705,926
146,454
607,1979
829,879
1012,1100
204,903
90,567
160,1642
1692,1215
1690,1224
1308,1204
100,4
1876,914
1280,1266
43,105
361,528
1283,592
1773,951
142,35
1928,979
542,1932
920,1951
1555,280
785,1739
1889,1612
363,1031
1510,193
1429,1140
676,1927
593,401
223,11
1373,1221
1857,1426
1226,1472
1002,1539
713,1814
50,1689
1715,810
1811,243
1880,1793
1836,573
1513,1610
971,1469
1534,848
836,1256
1299,488
1851,1901
1799,1067
1158,1748
46,290
286,416
1691,869
870,12
535,913
316,1225
1709,157
1585,1107
239,903
32,602
1203,1644
1804,982
1215,718
1280,494
788,982
355,1983
1651,1260
878,420
1890,1444
1255,1235
294,1517
948,1315
962,224
25,362
200,1863
1240,988
1369,1289
778,1217
1,1383
780,489
1423,1958
929,1433
323,1988
1247,398
1948,1072
1776,1904
576,793
210,1797
501,1844
735,97
1966,470
849,1407
1693,150
705,403
1691,117
1817,1154
1334,521
1514,1845
1711,255
1948,572
53,140
1248,1217
1226,966
1716,1955
212,100
1546,1486
442,1145
488,624
451,688
799,1273
1461,1289
1230,549
1550,897
1430,762
773,541
1969,643
80,327
1656,1580
334,1381
417,307
89,1095
1260,135
858,428
448,1220
1366,151
293,1079
1363,1120
1575,504
245,1392
310,1861
1164,1742
1205,1129
380,1804
1875,1537
410,367
285,1051
1143,306
1150,1297
1627,1990
1007,952
833,1253
621,586
1342,1335
237,1269
587,712
264,1054
538,1349
1357,1561
119,604
1677,1685
1530,466
1903,853
722,1154
1474,319
1645,374
1943,520
1469,705
933,1687
609,1556
1523,454
1953,1505
530,433
1139,485
487,1652
781,22
147,1547
372,1856
975,706
243,1671
1822,829
1584,1881
1771,1020
885,659
902,766
1421,1400
164,1328
1599,1049
1567,1595
583,267
1628,1687
1567,851
1654,1161
439,392
1104,341
1693,225
511,1299
1784,1281
488,267
1668,1844
1653,696
1195,180
1313,236
1203,569
1177,1172
1437,208
1736,545
1090,822
1754,871
265,1530
296,565
447,1091
723,360
227,649
516,1757
219,757
1240,564
1700,1785
1421,1436
858,981
483,294
202,3
239,826
334,1442
1019,1028
1258,1300
1318,34
974,456
669,1352
741,1173
1895,1422
308,1219
1751,478
1998,1614
118,747
93,1169
1055,685
164,1623
1072,999
1093,1668
8,1867
681,1230
1524,58
1923,905
376,836
236,1064
1606,1023
389,1495
1519,1656
282,1115
179,1664
1595,1391
242,1310
172,1704
93,1145
1949,419
1571,367
1158,1455
504,1890
1368,902
1220,1544
1660,1272
1001,492
1549,268
519,625
290,1143
149,1707
1378,897
1388,466
1617,1221
574,238
1461,1228
718,1927
701,825
41,737
1176,1954
713,237
1330,561
1640,637
1742,1650
1425,1962
621,195
1962,1685
529,759
1242,1
1190,1803
1659,813
298,1192
15,1844
1112,884
464,1205
1415,1290
643,1391
1747,528
1562,1804
655,1935
1922,1214
385,61
608,1577
1880,77
811,590
4,816
1315,801
801,609
1067,167
322,1682
1493,1082
1620,209
310,1479
898,353
611,391
774,1396
1581,724
53,412
676,1241
883,1321
448,520
749,1630
1426,987
71,1696
1708,1896
204,1739
723,1314
967,1550
1409,1989
1827,448
689,1182
803,751
276,1462
1521,1912
646,1550
724,1852
605,948
102,2
1397,959
223,1205
1706,493
440,790
703,978
18,1207
1475,0
249,1593
703,311
1644,79
1912,1766
1659,1576
433,522
1150,572
951,956
1548,684
1018,1895
137,317
1274,674
1995,518
885,809
1577,127
1996,1141
1418,1705
704,525
341,1522
1461,1385
34,1500
1915,1630
1662,1912
710,1099
1652,551
140,632
355,212
623,669
1251,1886
1653,1819
1274,581
1267,653
1184,783
507,1965
1229,1571
640,1215
271,1953
634,878
529,933
821,889
1192,564
497,1682
1291,588
1885,507
30,1397
